年別,類型,觀光遊憩區,細分,縣市,縣市別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,合計
2015,國家級風景特定區,花東縱谷國家風景區,鹿野高臺,臺東縣,10014,30957,60291,23433,38225,25474,85399,107117,165936,27661,34857,33892,34292,667534
2015,國家級風景特定區,花東縱谷國家風景區,新光兆豐休閒農場,花蓮縣,10015,18967,35466,13281,20093,16306,16348,24886,19592,13665,20097,16042,14208,228951
2015,國家級風景特定區,花東縱谷國家風景區,關山親水公園,臺東縣,10014,10911,20280,5120,7545,6681,5646,11464,7291,5537,6419,5723,3924,96541
2015,國家級風景特定區,參山國家風景區,獅頭山風景區,新竹縣,10004,472454,627163,400572,494785,705757,456367,439533,485377,390548,482713,480592,452177,5888038
2015,國家級風景特定區,參山國家風景區,梨山遊憩區,臺中市,66000,29332,45260,27744,27935,18455,28317,41449,22693,19543,50643,102696,55026,469093
2015,國家級風景特定區,參山國家風景區,八卦山風景區,彰化縣,10007,323310,552209,505199,605565,364390,329682,373028,356234,297669,365301,341936,312894,4727417
2015,國家級風景特定區,參山國家風景區,谷關遊憩區,臺中市,66000,199334,204982,65864,126534,107785,105649,125933,97848,105467,162112,214762,210411,1726681
2015,國家級風景特定區,雲嘉南濱海國家風景區,七股鹽山,臺南市,10021,85584,145414,67728,64034,43787,41301,56971,49569,18483,27079,34106,45538,679594
2015,國家級風景特定區,雲嘉南濱海國家風景區,北門遊客中心,臺南市,10021,284716,259169,115051,89160,83808,63968,75732,67301,40310,68412,61670,67220,1276517
2015,國家級風景特定區,雲嘉南濱海國家風景區,井仔腳瓦盤鹽田,臺南市,10021,22921,27081,20492,21738,20207,14133,13878,10726,4755,7652,9878,11047,184508
2015,國家級風景特定區,雲嘉南濱海國家風景區,馬沙溝濱海遊憩區,臺南市,10021,438,1710,1274,3490,4326,29319,27314,8479,2305,2700,1291,488,83134
2015,國家級風景特定區,阿里山國家風景區,圓潭自然生態園區,嘉義縣,10010,10639,16516,11040,17114,11854,11768,12254,9441,8207,11923,9515,8756,139027
2015,國家級風景特定區,阿里山國家風景區,達娜伊谷,嘉義縣,10010,10684,9892,10442,14861,13985,13892,14077,11577,11456,16586,16682,15272,159406
2015,國家級風景特定區,日月潭國家風景區,日月潭環潭區,南投縣,10008,338277,762194,395314,427814,306140,252557,353017,386003,257653,385095,359131,301978,4525173
2015,國家級風景特定區,日月潭國家風景區,水里蛇窯,南投縣,10008,7326,8766,4117,6226,2366,4621,6800,6873,4527,6591,5053,4612,67878
2015,國家級風景特定區,日月潭國家風景區,車埕,南投縣,10008,129889,129264,88083,106701,78458,79244,100307,103396,95924,127310,119277,106380,1264233
2015,國家級風景特定區,西拉雅國家風景區,曾文水庫,臺南市,10021,15493,12691,18400,11159,10283,9086,13834,9665,7506,9197,9771,15889,142974
2015,國家級風景特定區,西拉雅國家風景區,烏山頭水庫風景區,臺南市,10021,15077,45513,27632,19106,14395,19010,22208,15985,9109,12210,20821,15258,236324
2015,國家級風景特定區,西拉雅國家風景區,關子嶺溫泉區,臺南市,10021,155876,121321,73201,49631,43070,45622,45405,42337,44253,61172,66917,122824,871629
2015,國家級風景特定區,西拉雅國家風景區,虎頭埤風景區,臺南市,10021,42522,38447,28475,28740,29776,24394,20097,16217,16252,21035,24103,22080,312138
2015,國家級風景特定區,茂林國家風景區,茂林遊憩區,高雄市,64000,17359,29648,8794,11889,10745,12436,14806,18339,16486,16896,22432,23030,202860
2015,國家級風景特定區,茂林國家風景區,寶來、不老溫泉區,高雄市,64000,36313,21541,16264,17004,15757,11887,11030,7495,11074,17491,18813,23187,207856
2015,國家級風景特定區,茂林國家風景區,臺灣原住民文化園區,屏東縣,10013,30876,54495,29484,24518,18626,13941,14951,21656,13722,32184,31764,67813,354030
2015,國家級風景特定區,茂林國家風景區,賽嘉遊憩區,屏東縣,10013,2752,4610,2017,2423,1511,1842,1453,2644,713,1643,1130,1060,23798
2015,國家級風景特定區,茂林國家風景區,霧臺遊憩區,屏東縣,10013,19602,27568,15162,14455,11195,13711,9105,7356,9920,16865,22694,21319,188952
2015,國家級風景特定區,茂林國家風景區,涼山遊憩區,屏東縣,10013,8706,12296,6239,7510,9610,14696,10804,10825,15934,21608,19527,21480,159235
2015,國家級風景特定區,大鵬灣國家風景區,小琉球遊憩區,屏東縣,10013,13269,27097,18171,36308,38635,49391,55099,45125,38021,41896,29497,17037,409546
2015,國家級風景特定區,大鵬灣國家風景區,大鵬灣遊憩區,屏東縣,10013,44936,102664,48842,72107,43332,37849,68296,49612,39857,59656,45869,32770,645790
2015,國家級風景特定區,澎湖國家風景區,澎湖遊客中心,澎湖縣,10016,2254,2263,3902,11068,21337,17597,16176,14358,11819,8297,3736,3119,115926
2015,國家級風景特定區,澎湖國家風景區,南海遊客中心,澎湖縣,10016,6232,7349,10263,35442,76502,102087,74420,66566,48516,20017,8425,6926,462745
2015,國家級風景特定區,澎湖國家風景區,北海遊客中心,澎湖縣,10016,1999,2454,2950,18770,44169,50893,52577,36451,29156,13253,2253,2241,257166
2015,國家級風景特定區,澎湖國家風景區,西嶼西臺,澎湖縣,10016,675,358,1314,6292,10163,9225,10731,7541,5980,2836,1700,831,57646
2015,國家級風景特定區,澎湖國家風景區,小門地質展示中心,澎湖縣,10016,3652,5286,6909,22658,32915,33166,34653,27520,20091,12379,4633,2585,206447
2015,國家級風景特定區,澎湖國家風景區,綠蠵龜觀光保育中心,澎湖縣,10016,71,171,997,3333,8352,10824,9357,7488,5475,2256,196,61,48581
2015,國家級風景特定區,馬祖國家風景區,東引遊客中心,連江縣,9007,122,165,278,1333,1880,3217,2725,1552,1687,1063,538,88,14648
2015,國家級風景特定區,馬祖國家風景區,莒光遊客中心,連江縣,9007,418,350,768,2081,2293,3829,2613,3334,2943,2080,986,364,22059
2015,國家級風景特定區,馬祖國家風景區,北竿遊客中心,連江縣,9007,167,118,195,4877,6711,9012,8987,6996,6678,6214,4250,3428,57633
2015,國家級風景特定區,馬祖國家風景區,南竿遊客中心,連江縣,9007,2093,1880,3460,7050,6224,7746,6961,6401,6373,5927,4125,3739,61979
2015,直轄市及縣(市)級風景特定區, -,烏來風景特定區,新北市,65000,134473,250765,107063,97000,92453,101210,105650,25553,31500,65000,91020,85000,1186687
2015,直轄市及縣(市)級風景特定區, -,碧潭風景特定區,新北市,65000,120000,154000,93300,140000,118850,167000,138000,91640,93000,135000,122055,129000,1501845
2015,直轄市及縣(市)級風景特定區, -,武荖坑風景區,宜蘭縣,10002,3016,5341,26815,245544,1952,9741,13669,6104,5384,7454,3281,2558,330859
2015,直轄市及縣(市)級風景特定區, -,石門水庫風景區,桃園市,68000,171445,129673,167851,131563,112595,111435,103400,88284,111947,117957,119467,165583,1531200
2015,直轄市及縣(市)級風景特定區, -,角板山遊憩區,桃園市,68000,98269,43325,24664,28377,25021,25542,32685,22327,21004,24540,28298,26443,400495
2015,直轄市及縣(市)級風景特定區, -,冬山河親水公園,宜蘭縣,10002,25472,42147,25273,32942,28242,31424,218177,158480,22927,29321,29082,18934,662421
2015,直轄市及縣(市)級風景特定區, -,五峰旗風景區,宜蘭縣,10002,55456,68058,50842,70823,64715,81040,107405,70950,67793,75415,65945,54785,833227
2015,直轄市及縣(市)級風景特定區, -,龍潭湖,宜蘭縣,10002,37284,41561,16464,20942,28171,23090,16835,15193,41330,65953,80113,63716,450652
2015,直轄市及縣(市)級風景特定區, -,七星潭風景區,花蓮縣,10015,159010,146936,95310,92319,96526,106578,147081,125144,116144,115140,107375,96906,1404469
2015,直轄市及縣(市)級風景特定區, -,小烏來風景特定區,桃園市,68000,81066,68322,57522,70092,57285,62409,69753,37581,45333,56112,49137,39003,693615
2015,直轄市及縣(市)級風景特定區, -,鐵砧山,臺中市,66000,83138,108024,86447,76711,82806,67840,61161,53976,59387,65596,52122,47928,845136
2015,直轄市及縣(市)級風景特定區, -,霧社,南投縣,10008,54862,75802,49220,53862,42609,58165,81230,67532,54626,74399,77049,78849,768205
2015,直轄市及縣(市)級風景特定區, -,東埔溫泉,南投縣,10008,17353,16713,18620,28305,22964,14343,21427,20325,20528,29726,23482,12138,245924
2015,直轄市及縣(市)級風景特定區, -,蘭潭,嘉義市,10020,102548,138162,123400,116800,108630,104800,102800,127361,101120,103340,104110,106120,1339191
2015,直轄市及縣(市)級風景特定區, -,瑞芳風景特定區,新北市,65000,328170,379140,326600,310455,299100,333615,348000,413555,337500,420180,452740,306600,4255655
2015,直轄市及縣(市)級風景特定區, -,內灣風景區,新竹縣,10004,233810,428279,266695,293008,320990,261174,307276,373409,285497,215871,250315,194101,3430425
2015,森林遊樂區, -,池南國家森林遊樂區,花蓮縣,10015,2473,4116,2877,4347,3969,3325,4862,3214,1948,3975,3909,2542,41557
2015,森林遊樂區, -,富源國家森林遊樂區,花蓮縣,10015,6222,9400,3403,5658,5721,4908,6005,5663,4669,7358,6004,5516,70527
2015,森林遊樂區, -,阿里山國家森林遊樂區,嘉義縣,10010,227846,255544,301224,262628,215738,195536,219012,183322,166287,231109,237990,217153,2713389
2015,森林遊樂區, -,墾丁國家森林遊樂區,屏東縣,10013,15053,24999,14007,16029,13272,11275,14872,12913,10569,17749,16105,14071,180914
2015,森林遊樂區, -,滿月圓國家森林遊樂區,新北市,65000,14767,13313,10838,16482,16630,20229,20505,5833,0,0,0,5011,123608
2015,森林遊樂區, -,內洞國家森林遊樂區,新北市,65000,19898,21735,15895,23159,18909,23274,25997,7421,0,0,0,0,156288
2015,森林遊樂區, -,太平山國家森林遊樂區,宜蘭縣,10002,30901,41427,16798,23897,19434,27953,38122,18412,22673,25196,32140,24884,321837
2015,森林遊樂區, -,棲蘭森林遊樂區,宜蘭縣,10002,10649,18961,6323,7346,9327,10985,13536,6495,6918,10106,9642,8340,118628
2015,森林遊樂區, -,明池森林遊樂區,宜蘭縣,10002,16145,24187,11537,10107,9464,13095,16719,7783,10722,13947,19272,15575,168553
2015,森林遊樂區, -,東眼山國家森林遊樂區,桃園市,68000,15075,15120,9374,15305,14136,21451,21652,9690,14593,17683,21598,11173,186850
2015,森林遊樂區, -,八仙山國家森林遊樂區,臺中市,66000,12884,16652,9299,12909,9257,11701,13829,8530,8588,15683,16557,12717,148606
2015,森林遊樂區, -,大雪山國家森林遊樂區,臺中市,66000,13746,13289,9061,13299,11100,22464,27160,14517,14148,18962,20892,20177,198815
2015,森林遊樂區, -,奧萬大國家森林遊樂區,南投縣,10008,29708,26690,6194,6017,3785,4754,8022,5567,7364,19971,71431,110187,299690
2015,森林遊樂區, -,惠蓀林場,南投縣,10008,15145,20255,9840,15236,14942,16833,20907,14678,16516,23941,21370,14721,204384
2015,森林遊樂區, -,溪頭自然教育園區,南投縣,10008,102385,97006,95283,138385,123127,167150,201895,142205,162128,161213,163039,134553,1688369
2015,森林遊樂區, -,合歡山國家森林遊樂區,南投縣,10008,2475,2910,2345,2764,3114,3442,3194,1552,1821,2316,3225,3206,32364
2015,森林遊樂區, -,雙流國家森林遊樂區,屏東縣,10013,5531,7901,5619,6739,4366,6160,5255,4320,4524,8586,8652,7017,74670
2015,森林遊樂區, -,知本國家森林遊樂區,臺東縣,10014,10691,15363,7366,9521,7972,7122,8790,7202,5799,9346,9656,9078,107906
2015,森林遊樂區, -,萬瑞森林樂園,新竹縣,10004,3026,2337,4898,4893,1896,4734,3927,5560,7750,11997,4751,2256,58025
2015,休閒農業區及休閒農場, -,初鹿牧場,臺東縣,10014,31300,63738,20292,25653,19209,24466,48625,39180,22505,25693,21923,22070,364654
2015,休閒農業區及休閒農場, -,南元休閒農場,臺南市,10021,7980,19551,9473,13687,8189,5298,7841,7594,1706,2935,7165,6977,98396
2015,休閒農業區及休閒農場, -,綠世界生態農場,新竹縣,10004,26800,53000,31000,41000,41500,27500,23720,27300,26800,44000,50000,29800,422420
2015,休閒農業區及休閒農場, -,南園人文客棧,新竹縣,10004,8011,9677,8011,8564,8131,8283,6235,6530,7183,7598,6580,7998,92801
2015,休閒農業區及休閒農場, -,飛牛牧場,苗栗縣,10005,29128,38018,20062,33350,22273,20317,17149,15440,23781,35306,35957,21461,312242
2015,休閒農業區及休閒農場, -,走馬瀨農場,臺南市,10021,37349,80134,27735,29579,22567,27820,24946,16689,10591,11508,21158,19393,329469
2015,觀光地區, -,麗寶樂園,臺中市,66000,39787,82047,33314,58358,59005,83729,150575,124774,69121,74275,29786,25067,829838
2015,觀光地區, -,東勢林場遊樂區,臺中市,66000,25630,37908,15601,61548,35244,14119,12881,10549,10384,15623,17161,14818,271466
2015,觀光地區, -,延平郡王祠,臺南市,10021,19264,17841,22234,18355,19038,17644,22385,17139,12948,14572,17444,15818,214682
2015,觀光地區, -,赤嵌樓,臺南市,10021,84674,113391,79275,78754,71364,60987,80834,78608,33361,42818,53460,65717,843243
2015,觀光地區, -,臺南孔子廟,臺南市,10021,30516,42815,20882,26019,16795,17104,24255,22185,7280,8911,13566,19116,249444
2015,觀光地區, -,祀典武廟,臺南市,10021,61812,89579,55493,56703,49241,42691,59817,55026,23353,29973,37422,46002,607112
2015,觀光地區, -,大天后宮,臺南市,10021,70279,99784,63420,63003,56378,48790,68709,62886,26689,34254,42768,52574,689534
2015,觀光地區, -,安平小鎮,臺南市,10021,180636,253580,189562,159911,128232,108696,158172,149464,46705,59467,89345,138395,1662165
2015,博物館, -,國立海洋生物博物館,屏東縣,10013,65101,122150,64470,92070,104781,117175,195602,184780,109691,117264,88723,72686,1334493
2015,博物館, -,國立故宮博物院,臺北市,63000,482236,533567,441972,406013,459271,365835,429725,465433,333224,486151,455457,428983,5287867
2015,博物館, -,市立美術館,臺北市,63000,50671,39885,49621,69926,56560,54666,62497,51992,38738,52623,49804,51150,628133
2015,博物館, -,國立歷史博物館,臺北市,63000,17594,18065,20120,12286,16503,16026,24435,20809,12615,12992,14357,10972,196774
2015,博物館, -,國立臺灣科學教育館,臺北市,63000,199654,336397,174773,136922,151755,165652,338050,348609,124376,121870,112112,227705,2437875
2015,博物館, -,市立天文科學教育館,臺北市,63000,51461,52927,44921,41849,40201,30017,45596,53513,37716,44757,39778,41784,524520
2015,博物館, -,國父紀念館,臺北市,63000,0,517386,557120,605692,583729,470323,689455,510527,456150,534611,493676,618519,6037188
2015,博物館, -,國立中正紀念堂,臺北市,63000,485208,636861,707343,665662,602923,548336,613380,646732,499644,596648,536294,553473,7092504
2015,博物館, -,臺北探索館,臺北市,63000,27521,13201,16138,24758,33338,29095,48366,25416,10785,33594,39119,38794,340125
2015,博物館, -,坪林茶業博物館,新北市,65000,0,0,0,0,0,0,0,6635,29102,31016,28339,21136,116228
2015,博物館, -,新北市立鶯歌陶瓷博物館,新北市,65000,85177,76951,68343,106135,90282,127698,138154,125541,76160,97091,91613,70118,1153263
2015,博物館, -,新北市立十三行博物館,新北市,65000,62471,88113,52235,164202,89334,46503,67218,73227,66873,115491,104506,51128,981301
2015,博物館, -,新北市黃金博物園區,新北市,65000,194184,201927,147569,186403,176082,143388,171690,164400,161836,195360,224981,178484,2146304
2015,博物館, -,新北市客家文化園區,新北市,65000,70371,70837,79264,69599,80197,83166,92585,98219,70204,82133,69813,71436,937824
2015,博物館, -,陽明海洋文化藝術館,基隆市,10017,3236,2070,1986,10271,3368,2489,3791,3226,1456,3486,4073,1998,41450
2015,博物館, -,木雕博物館,苗栗縣,10005,6669,10048,5962,13239,10358,6846,8846,10658,7581,7783,6157,5633,99780
2015,博物館, -,國立自然科學博物館,臺中市,66000,268247,292184,211371,261492,238294,236371,337469,312717,208166,242741,243999,222069,3075120
2015,博物館, -,國立臺灣美術館,臺中市,66000,140633,141008,82095,82477,84350,184752,249033,273298,59798,77969,69413,64433,1509259
2015,博物館, -,臺灣鹽博物館,臺南市,10021,5401,8373,3268,6313,3029,3148,5613,6157,1882,1584,0,0,44768
2015,博物館, -,國立臺灣歷史博物館,臺南市,10021,29425,27116,30166,31403,41165,27165,29090,27223,8747,13062,13677,22073,300312
2015,博物館, -,國立科學工藝博物館,高雄市,64000,168347,199402,107563,214127,146396,131352,175847,205811,137074,168810,145982,156868,1957579
2015,博物館, -,高雄市立美術館,高雄市,64000,80555,153677,130806,135771,120824,53704,79112,78332,54128,63921,43233,44476,1038539
